game_id,treatment_loss_prob,language,personality_condition,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
p50_vn_neutral_3,50,vn,neutral,6,10,40,120,150,True,False,0.200889,"[12, 16, 14, 14, 14, 18, 16, 16, 16, 14]",none,"[2, 2, 2, 2, 2, 4, 4, 2, 2, 2]",24,16,16,0,none,"[2, 2, 2, 2, 2, 4, 2, 2, 4, 2]",24,16,16,0,none,"[2, 4, 2, 2, 2, 2, 2, 4, 2, 2]",24,16,16,0,none,"[2, 4, 4, 2, 2, 2, 4, 4, 4, 2]",30,10,10,0,none,"[2, 2, 2, 2, 2, 4, 2, 2, 2, 4]",24,16,16,0,none,"[2, 2, 2, 4, 4, 2, 2, 2, 2, 2]",24,16,16,0
p50_vn_neutral_4,50,vn,neutral,6,10,40,120,172,True,False,0.312658,"[12, 16, 24, 18, 16, 22, 14, 20, 16, 14]",none,"[2, 4, 4, 2, 4, 4, 0, 4, 0, 4]",28,12,12,0,none,"[2, 2, 4, 2, 4, 4, 2, 4, 4, 2]",30,10,10,0,none,"[2, 2, 4, 4, 2, 4, 4, 4, 4, 0]",30,10,10,0,none,"[2, 2, 4, 4, 2, 4, 2, 4, 2, 4]",30,10,10,0,none,"[2, 4, 4, 2, 2, 4, 2, 2, 2, 2]",26,14,14,0,none,"[2, 2, 4, 4, 2, 2, 4, 2, 4, 2]",28,12,12,0
p50_vn_neutral_5,50,vn,neutral,6,10,40,120,150,True,False,0.338656,"[12, 16, 16, 14, 12, 14, 20, 18, 16, 12]",none,"[2, 4, 4, 4, 2, 4, 4, 2, 4, 2]",32,8,8,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,none,"[0, 2, 2, 2, 2, 2, 4, 2, 2, 2]",20,20,20,0,none,"[2, 4, 4, 2, 2, 4, 2, 4, 4, 2]",30,10,10,0,none,"[2, 2, 2, 2, 2, 0, 4, 4, 2, 2]",22,18,18,0,none,"[4, 2, 2, 2, 2, 2, 4, 4, 2, 2]",26,14,14,0
p50_vn_neutral_6,50,vn,neutral,6,10,40,120,162,True,False,0.126842,"[12, 16, 14, 18, 16, 20, 20, 20, 12, 14]",none,"[2, 4, 2, 4, 2, 2, 4, 4, 2, 2]",28,12,12,0,none,"[2, 2, 2, 2, 4, 4, 4, 2, 2, 2]",26,14,14,0,none,"[2, 2, 2, 2, 2, 4, 2, 4, 2, 2]",24,16,16,0,none,"[2, 2, 2, 4, 2, 2, 4, 2, 0, 2]",22,18,18,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 4, 2]",34,6,6,0,none,"[2, 2, 2, 4, 2, 4, 2, 4, 2, 4]",28,12,12,0
p50_vn_neutral_7,50,vn,neutral,6,10,40,120,142,True,False,0.493802,"[12, 10, 12, 14, 18, 14, 18, 16, 14, 14]",none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 2]",26,14,14,0,none,"[2, 0, 2, 2, 2, 2, 4, 2, 2, 2]",20,20,20,0,none,"[2, 2, 2, 2, 4, 2, 2, 2, 2, 4]",24,16,16,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 2, 2]",30,10,10,0,none,"[2, 2, 2, 2, 4, 2, 2, 2, 2, 2]",22,18,18,0
p50_vn_neutral_8,50,vn,neutral,6,10,40,120,150,True,False,0.223985,"[12, 16, 14, 10, 14, 12, 18, 16, 18, 20]",none,"[2, 4, 4, 2, 2, 0, 2, 4, 2, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,18,0,none,"[2, 4, 2, 2, 4, 2, 2, 2, 4, 4]",28,12,12,0,none,"[2, 2, 2, 0, 2, 2, 4, 2, 2, 4]",22,18,18,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 2]",22,18,18,0
p50_vn_neutral_9,50,vn,neutral,6,10,40,120,134,True,False,0.008315,"[14, 12, 14, 14, 14, 10, 14, 16, 16, 10]",none,"[2, 2, 2, 4, 2, 2, 2, 2, 2, 2]",22,18,18,0,none,"[2, 2, 4, 2, 4, 2, 4, 4, 4, 2]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,none,"[2, 2, 0, 2, 2, 2, 2, 2, 4, 2]",20,20,20,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,none,"[4, 2, 4, 2, 2, 0, 2, 4, 2, 2]",24,16,16,0
p50_en_cooperative_0,50,en,cooperative,6,10,40,120,214,True,False,0.118555,"[20, 24, 24, 24, 22, 22, 22, 16, 18, 22]",cooperative,"[2, 4, 4, 4, 2, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 4, 2, 0, 0, 4]",28,12,12,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[4, 4, 4, 4, 4, 2, 4, 2, 2, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 2]",36,4,4,0
p50_en_cooperative_1,50,en,cooperative,6,10,40,120,200,True,False,0.095451,"[18, 20, 22, 22, 24, 22, 18, 24, 22, 8]",cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 2, 4, 4, 4, 4, 2, 4, 4, 0]",30,10,10,0,cooperative,"[2, 2, 4, 4, 4, 2, 0, 4, 2, 2]",26,14,14,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 2]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",36,4,4,0,cooperative,"[2, 4, 2, 2, 4, 4, 4, 4, 4, 0]",30,10,10,0
p50_en_cooperative_2,50,en,cooperative,6,10,40,120,212,True,False,0.421418,"[18, 24, 24, 24, 24, 16, 20, 22, 20, 20]",cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 4]",38,2,2,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 2]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 2, 2, 4, 4, 4]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 0, 4, 4, 4, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 2, 4, 4, 4, 4]",38,2,2,0,cooperative,"[2, 4, 4, 4, 4, 4, 2, 4, 2, 2]",32,8,8,0
p50_en_cooperative_3,50,en,cooperative,6,10,40,120,212,True,False,0.053657,"[20, 22, 22, 24, 24, 22, 20, 18, 20, 20]",cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 2, 2, 2, 0]",30,10,10,0,cooperative,"[4, 2, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[2, 4, 2, 4, 4, 4, 4, 2, 4, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 2, 2, 2, 2, 4]",32,8,8,0
p50_en_cooperative_4,50,en,cooperative,6,10,40,120,210,True,False,0.964532,"[18, 22, 22, 22, 24, 22, 20, 20, 16, 24]",cooperative,"[2, 4, 4, 4, 4, 2, 4, 2, 4, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 4, 2, 4, 2, 4]",36,4,4,0,cooperative,"[4, 2, 2, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 4]",38,2,2,0,cooperative,"[2, 4, 4, 2, 4, 4, 2, 2, 0, 4]",28,12,12,0
p50_en_cooperative_5,50,en,cooperative,6,10,40,120,192,True,False,0.229526,"[20, 22, 22, 22, 24, 24, 16, 12, 24, 6]",cooperative,"[4, 4, 2, 2, 4, 4, 2, 2, 4, 0]",28,12,12,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 0]",32,8,8,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 0, 4, 2]",30,10,10,0,cooperative,"[4, 4, 4, 4, 4, 4, 0, 2, 4, 2]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 2, 2, 4, 2]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",36,4,4,0
p50_en_cooperative_6,50,en,cooperative,6,10,40,120,204,True,False,0.127973,"[20, 22, 22, 24, 22, 20, 22, 14, 18, 20]",cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 2]",34,6,6,0,cooperative,"[2, 2, 2, 4, 2, 4, 2, 2, 2, 4]",26,14,14,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0,cooperative,"[4, 4, 4, 4, 4, 2, 4, 2, 2, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 2, 4, 2, 2, 2]",32,8,8,0
p50_en_cooperative_7,50,en,cooperative,6,10,40,120,214,True,False,0.510397,"[16, 22, 24, 22, 24, 24, 22, 22, 22, 16]",cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[2, 4, 4, 4, 4, 4, 2, 4, 4, 2]",34,6,6,0,cooperative,"[4, 4, 4, 2, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 2]",34,6,6,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 4]",36,4,4,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 0]",34,6,6,0
p50_en_cooperative_8,50,en,cooperative,6,10,40,120,206,True,False,0.093961,"[20, 24, 24, 22, 24, 20, 18, 18, 20, 16]",cooperative,"[4, 4, 4, 2, 4, 4, 2, 2, 2, 4]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 0]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 2, 2]",32,8,8,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 4]",38,2,2,0,cooperative,"[2, 4, 4, 4, 4, 0, 0, 4, 4, 2]",28,12,12,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",40,0,0,0
p50_en_cooperative_9,50,en,cooperative,6,10,40,120,210,True,False,0.610316,"[18, 24, 22, 24, 24, 22, 22, 12, 20, 22]",cooperative,"[4, 4, 2, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 0, 2, 4]",34,6,6,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 0, 4, 4]",34,6,6,0,cooperative,"[4, 4, 4, 4, 4, 4, 4, 4, 2, 2]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,cooperative,"[2, 4, 4, 4, 4, 2, 2, 2, 4, 4]",32,8,8,0
p50_en_selfish_0,50,en,selfish,6,10,40,120,54,False,False,0.792592,"[8, 8, 4, 6, 6, 4, 6, 6, 2, 4]",selfish,"[0, 2, 2, 0, 0, 0, 2, 0, 0, 2]",8,32,32,0,selfish,"[0, 0, 0, 0, 0, 2, 2, 0, 0, 0]",4,36,36,0,selfish,"[0, 0, 0, 2, 2, 0, 0, 2, 2, 2]",10,30,30,0,selfish,"[2, 2, 2, 0, 2, 0, 0, 2, 0, 0]",10,30,30,0,selfish,"[4, 2, 0, 2, 2, 2, 0, 0, 0, 0]",12,28,28,0,selfish,"[2, 2, 0, 2, 0, 0, 2, 2, 0, 0]",10,30,30,0
p50_en_selfish_1,50,en,selfish,6,10,40,120,4,False,True,0.284782,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",selfish,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0,selfish,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0
p50_en_selfish_2,50,en,selfish,6,10,40,120,38,False,False,0.554116,"[6, 0, 4, 4, 2, 2, 6, 4, 4, 6]",selfish,"[0, 0, 2, 2, 2, 0, 4, 2, 2, 4]",18,22,22,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 0, 0, 2, 0, 0, 0, 2, 2, 2]",10,30,30,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,36,36,0,selfish,"[2, 0, 2, 0, 0, 0, 2, 0, 0, 0]",6,34,34,0
p50_en_selfish_3,50,en,selfish,6,10,40,120,82,False,False,0.604193,"[8, 8, 10, 8, 10, 8, 8, 8, 8, 6]",selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,selfish,"[0, 0, 2, 0, 2, 0, 0, 0, 0, 0]",4,36,36,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0
p50_en_selfish_4,50,en,selfish,6,10,40,120,38,False,True,0.049637,"[4, 4, 6, 4, 2, 6, 2, 2, 2, 6]",selfish,"[0, 0, 2, 0, 2, 2, 0, 0, 0, 0]",6,34,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[2, 0, 0, 0, 0, 2, 2, 0, 0, 4]",10,30,0,0,selfish,"[0, 2, 2, 2, 0, 2, 0, 0, 0, 2]",10,30,0,0,selfish,"[2, 2, 2, 0, 0, 0, 0, 0, 2, 0]",8,32,0,0
p50_en_selfish_5,50,en,selfish,6,10,40,120,58,False,False,0.695145,"[8, 6, 4, 4, 10, 4, 6, 6, 2, 8]",selfish,"[0, 2, 2, 0, 2, 0, 0, 0, 0, 0]",6,34,34,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 0, 0, 0, 2, 2, 0, 2, 0, 4]",12,28,28,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]",18,22,22,0,selfish,"[2, 2, 0, 2, 2, 0, 2, 0, 0, 2]",12,28,28,0,selfish,"[2, 0, 0, 2, 2, 0, 2, 2, 0, 0]",10,30,30,0
p50_en_selfish_6,50,en,selfish,6,10,40,120,40,False,True,0.447082,"[8, 4, 6, 4, 4, 6, 4, 0, 2, 2]",selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0,selfish,"[2, 0, 2, 2, 0, 0, 2, 0, 0, 0]",8,32,0,0,selfish,"[2, 2, 2, 0, 2, 2, 2, 0, 2, 2]",16,24,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0,selfish,"[2, 2, 2, 2, 2, 2, 0, 0, 0, 0]",12,28,0,0,selfish,"[2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",4,36,0,0
p50_en_selfish_7,50,en,selfish,6,10,40,120,62,False,False,0.653739,"[8, 8, 10, 6, 4, 4, 10, 4, 6, 2]",selfish,"[2, 2, 2, 2, 0, 0, 2, 0, 2, 0]",12,28,28,0,selfish,"[2, 2, 0, 2, 0, 2, 2, 2, 2, 0]",14,26,26,0,selfish,"[0, 2, 2, 0, 0, 0, 2, 0, 2, 0]",8,32,32,0,selfish,"[2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",6,34,34,0,selfish,"[2, 2, 2, 2, 0, 0, 2, 0, 0, 0]",10,30,30,0,selfish,"[0, 0, 2, 0, 2, 2, 2, 2, 0, 2]",12,28,28,0
p50_en_selfish_8,50,en,selfish,6,10,40,120,10,False,True,0.177512,"[4, 0, 0, 0, 0, 0, 2, 0, 2, 2]",selfish,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",2,38,0,0,selfish,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",2,38,0,0,selfish,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,38,0,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,0,0
p50_en_selfish_9,50,en,selfish,6,10,40,120,36,False,False,0.805622,"[6, 4, 4, 2, 4, 4, 6, 0, 6, 0]",selfish,"[2, 0, 2, 0, 2, 2, 2, 0, 2, 0]",12,28,28,0,selfish,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,40,40,0,selfish,"[2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",8,32,32,0,selfish,"[0, 2, 0, 0, 2, 2, 0, 0, 0, 0]",6,34,34,0,selfish,"[2, 0, 0, 0, 0, 0, 2, 0, 2, 0]",6,34,34,0,selfish,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 0]",4,36,36,0
p50_en_risk_averse_0,50,en,risk_averse,6,10,40,120,104,False,False,0.618897,"[4, 10, 12, 14, 12, 10, 12, 10, 12, 8]",risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0]",18,22,22,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 0, 4, 2]",18,22,22,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[0, 2, 2, 2, 2, 0, 2, 2, 0, 0]",12,28,28,0,risk-averse,"[2, 2, 2, 4, 2, 2, 2, 2, 2, 2]",22,18,18,0,risk-averse,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2]",16,24,24,0
p50_en_risk_averse_1,50,en,risk_averse,6,10,40,120,126,True,False,0.765657,"[10, 12, 12, 12, 12, 14, 14, 12, 10, 18]",risk-averse,"[2, 2, 2, 2, 2, 4, 2, 2, 0, 2]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 4]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 4]",24,16,16,0
p50_en_risk_averse_2,50,en,risk_averse,6,10,40,120,114,False,True,0.213622,"[10, 12, 10, 12, 12, 12, 10, 8, 14, 14]",risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 4, 2]",20,20,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2]",18,22,0,0,risk-averse,"[2, 2, 0, 2, 2, 2, 2, 2, 2, 2]",18,22,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2]",18,22,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2]",18,22,0,0
p50_en_risk_averse_3,50,en,risk_averse,6,10,40,120,114,False,True,0.366348,"[8, 12, 12, 10, 12, 8, 14, 12, 14, 12]",risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,0,0,risk-averse,"[2, 2, 2, 0, 2, 2, 2, 0, 2, 4]",18,22,0,0,risk-averse,"[0, 2, 2, 2, 2, 0, 2, 2, 2, 2]",16,24,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",22,18,0,0,risk-averse,"[2, 2, 2, 2, 2, 0, 2, 4, 2, 2]",20,20,0,0,risk-averse,"[0, 2, 2, 2, 2, 2, 4, 2, 2, 0]",18,22,0,0
p50_en_risk_averse_4,50,en,risk_averse,6,10,40,120,108,False,False,0.790784,"[8, 10, 16, 10, 12, 12, 8, 10, 12, 10]",risk-averse,"[0, 0, 4, 2, 2, 2, 0, 2, 2, 2]",16,24,24,0,risk-averse,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 0, 2, 0, 2, 0, 2]",14,26,26,0,risk-averse,"[2, 2, 2, 2, 4, 2, 2, 2, 2, 2]",22,18,18,0,risk-averse,"[2, 2, 4, 2, 2, 2, 2, 0, 2, 2]",20,20,20,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 4, 0]",18,22,22,0
p50_en_risk_averse_5,50,en,risk_averse,6,10,40,120,116,False,True,0.310801,"[4, 10, 14, 14, 14, 14, 12, 12, 10, 12]",risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18,22,0,0,risk-averse,"[0, 2, 2, 2, 2, 4, 2, 2, 0, 2]",18,22,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,0,0,risk-averse,"[2, 2, 4, 2, 2, 2, 2, 2, 2, 0]",20,20,0,0,risk-averse,"[0, 2, 2, 4, 4, 2, 2, 2, 2, 4]",24,16,0,0,risk-averse,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2]",16,24,0,0
p50_en_risk_averse_6,50,en,risk_averse,6,10,40,120,106,False,False,0.584652,"[4, 10, 12, 8, 10, 10, 10, 10, 16, 16]",risk-averse,"[0, 2, 2, 2, 2, 0, 2, 2, 4, 2]",18,22,22,0,risk-averse,"[0, 2, 2, 0, 2, 2, 2, 2, 2, 4]",18,22,22,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 0, 2, 2]",16,24,24,0,risk-averse,"[2, 2, 2, 0, 2, 2, 2, 2, 2, 2]",18,22,22,0,risk-averse,"[2, 2, 2, 2, 0, 2, 2, 2, 4, 2]",20,20,20,0,risk-averse,"[0, 0, 2, 2, 2, 2, 0, 2, 2, 4]",16,24,24,0
p50_en_risk_averse_7,50,en,risk_averse,6,10,40,120,128,True,False,0.565091,"[10, 10, 12, 10, 12, 16, 12, 12, 16, 18]",risk-averse,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2]",16,24,24,0,risk-averse,"[2, 2, 2, 0, 2, 4, 2, 2, 4, 4]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 4, 4, 2, 2, 2, 2]",24,16,16,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20,20,20,0,risk-averse,"[2, 2, 2, 2, 0, 2, 2, 2, 4, 4]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0
p50_en_risk_averse_8,50,en,risk_averse,6,10,40,120,116,False,False,0.80262,"[6, 8, 14, 14, 12, 10, 10, 10, 16, 16]",risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 4, 2]",20,20,20,0,risk-averse,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,20,0,risk-averse,"[0, 0, 2, 2, 2, 0, 2, 2, 2, 4]",16,24,24,0,risk-averse,"[0, 2, 4, 4, 2, 2, 0, 4, 2, 2]",22,18,18,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2]",18,22,22,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 4, 2]",20,20,20,0
p50_en_risk_averse_9,50,en,risk_averse,6,10,40,120,116,False,True,0.226953,"[8, 8, 14, 12, 12, 6, 12, 12, 14, 18]",risk-averse,"[2, 0, 2, 2, 2, 0, 2, 2, 4, 2]",18,22,0,0,risk-averse,"[0, 2, 4, 2, 2, 0, 2, 2, 2, 4]",20,20,0,0,risk-averse,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,0,0,risk-averse,"[2, 2, 2, 2, 2, 0, 2, 2, 0, 4]",18,22,0,0,risk-averse,"[0, 2, 2, 2, 2, 2, 2, 2, 4, 0]",18,22,0,0,risk-averse,"[2, 0, 2, 2, 2, 2, 2, 2, 2, 4]",20,20,0,0
p10_en_neutral_0,10,en,neutral,6,10,40,120,194,True,False,0.008872,"[16, 20, 16, 22, 22, 24, 12, 22, 18, 22]",none,"[2, 4, 4, 4, 4, 4, 0, 4, 0, 4]",30,10,10,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 4, 4]",32,8,8,0,none,"[2, 4, 2, 4, 2, 4, 4, 4, 4, 2]",32,8,8,0,none,"[2, 4, 2, 4, 4, 4, 0, 4, 2, 4]",30,10,10,0,none,"[4, 4, 4, 4, 4, 4, 0, 4, 4, 4]",36,4,4,0,none,"[4, 2, 2, 2, 4, 4, 4, 4, 4, 4]",34,6,6,0
p10_en_neutral_1,10,en,neutral,6,10,40,120,182,True,False,0.673093,"[14, 18, 22, 22, 22, 18, 24, 14, 12, 16]",none,"[2, 4, 4, 4, 4, 4, 4, 4, 0, 4]",34,6,6,0,none,"[2, 2, 4, 2, 4, 4, 4, 2, 2, 2]",28,12,12,0,none,"[4, 2, 2, 4, 2, 2, 4, 2, 4, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 2, 4, 4, 4, 2, 4, 2, 4, 2]",30,10,10,0,none,"[2, 4, 4, 4, 4, 2, 4, 0, 0, 2]",26,14,14,0
p10_en_neutral_2,10,en,neutral,6,10,40,120,182,True,False,0.366879,"[14, 14, 20, 22, 20, 18, 24, 16, 22, 12]",none,"[2, 2, 2, 4, 4, 2, 4, 2, 4, 2]",28,12,12,0,none,"[2, 2, 4, 2, 2, 4, 4, 2, 4, 2]",28,12,12,0,none,"[4, 4, 2, 4, 4, 4, 4, 2, 2, 0]",30,10,10,0,none,"[2, 2, 4, 4, 2, 2, 4, 4, 4, 0]",28,12,12,0,none,"[2, 2, 4, 4, 4, 2, 4, 2, 4, 4]",32,8,8,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0
